"Num_equipement","Description","Date de detection de l'anomalie","Statut","Priorité","Description equipement","Section proprietaire"
"a411336a-cb84-48da-84d0-a275ea60ed91","blocage du racleur au niveau bas . ajustement du détecteur de proximité .","2020-02-26 13:22:00","Terminé","2","DEGRILLEUR N°1 /BAR SCREEN","34EL"
"344a302f-5751-43ef-afec-e70e438c4bdc","soupape ramoneur rechauffeur d air (RLJ) ne s ouvre pas.","2020-02-28 07:35:00","Terminé","2","Systeme ramonage U3","34MC"
"b2dc20d4-2b4c-4c25-ab69-ac2b08d79286","bruit anormale au niveau du moteur (GHC 20).","2020-03-02 07:45:00","Terminé","2","POMPE D'APPOINT N°2  (EAU DÉMINÉRALISÉE)","34EL"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","vanne d'aspiration non étanche.","2020-03-02 07:46:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MM"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","vanne d'aspiration non étanche.","2020-03-02 07:46:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MM"
"95e7836b-9ffd-47dc-89d3-965713602e93","prévoir remise en état percement au niveau de la gaine d'air total entrée broyeur B (niveau 0).","2020-03-02 09:09:00","Terminé","2","broyeur B","34MD"
"c0e0be65-70e0-42a6-b7d5-6ed8db9f5dab","Préparation et mise en place des support pour coffret locaux de commande brûleur","2020-03-03 13:40:00","Terminé","2","CORNIER 4 EL ,AB FUEL  OIL ISOLATION","34MD"
"6172f304-6057-4ee9-b4dd-9858e45284be","Préparation des nouveaux supports de FDC vannes d'aspiration des trois pompes","2020-03-03 13:44:00","Terminé","2","ligne eau alimentaire 10","34MD"
"0801a2a9-e669-43e5-a025-655118c4605e"," Calibration debimettre mesure air primaire broyeur A /B /C /D  unités 3&4","2020-03-04 14:26:11","Terminé","1","PULV A AIR FLOW CALIBATION","34CT"
"b74c700a-3b96-4a05-987b-8387b84e7070","prévoir remettre en état un portion du filtre aspiration  Coté tube Pitot de soufflage B (grillage métallique)","2020-03-06 15:41:02","Travaux terminés","2","Registre au refoulement  ventilateur de souflage  B","34MD"
"f5e0d268-cdfe-428d-9a8d-3ca4b2e4e94a","Rechargement bague booster","2020-03-09 12:18:00","Terminé","2","Pompe nouriciere (booster)  N°10","34MD"
"36de69f3-6724-4435-ae99-b53aae4bc20c","prévoir contrôle fin de course registre TOR  Broyeur -A-","2020-03-09 13:38:00","Terminé","2","REGISTRE AIR TOTAL BROYEUR A.","34CT"
"381fbeb6-da75-47d8-a311-6c55b05b730e","Clapet de la pompe GHC 20 non étanche ( Rotation inverse de la pompe ) .","2020-03-10 07:41:00","Terminé","1","POMPE D'APPOINT  (EAU DÉMINÉRALISÉE)","34MM"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","bruit anormale au niveau du clapet au refoulement de la pompe (GHC 10).","2020-03-10 07:44:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MM"
"0fdbe0ac-88c8-431a-8003-503944e86d36","PRÉVOIR SOUFFLAGE PRISE DE PRESSION FOYER 30HBK01CP006","2020-03-10 12:05:00","Terminé","1","Transmetteur de pression foyer ..","34CT"
"62e086ff-46d5-4240-adcc-e944f9ebf967","Prévoir la mise a jour des mesures de débit-mètre air primaire et display broyeurs","2020-03-11 14:18:00","Terminé","2","Systeme  de broyage U3","34CT"
"3f0c1149-df1b-419c-af17-f2ef0eeb34ce","Cadre CO2 vide, prévoir un changement du cadre.","2020-03-12 08:52:00","Terminé","2","VANNE D'ARRET SORTIE SECHEUR DE GAZ 1","34MM"
"88b83d97-2dfc-41a3-a380-4cf68c0883fe","prévoir contrôle ramoneur Ik 34 (ne se lance pas )","2020-03-13 07:18:00","Terminé","2","RAMONEUR LONG RETRACTABLE  IK34","34EL"
"8442f8b9-1e29-416f-98b7-7aa249ad4a5d","fuite d'eau Noria par raccord de la prise de pression échangeur Noria 10","2020-03-13 08:33:00","Terminé","2","MANOMETRE DIFFERENTIEL","34MM"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Manque grillage de protection","2020-03-13 10:51:00","Terminé","2","DECRASSEUR","34MD"
"4977b03d-a1b4-44b9-8b0e-fbffe479fbfe","Bruit anormal au niveau de la pompe booster","2020-03-17 15:08:00","Terminé","1","Pompe nouriciere (booster)  N°30","34MM"
"62ff5839-8c73-4e19-941c-b044f3dd4216","prévoir remise en état la soupape de sécurité d'alimentation en eau déminéralisé.","2020-03-19 08:05:00","Terminé","2","SOUPAPE DE SECURITE ALIMENTATION D' EAU DEMINERALI","34MM"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","Appoint d'huile  .","2020-03-19 08:06:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MM"
"27f2160e-1ebf-42f9-8560-79087f65e7fa","blocage du dégrilleur.","2020-03-19 08:40:00","Terminé","2","Dégrilleur","34EL"
"699e06c4-ffd0-4800-a294-da09e08e1da6","EVACUATION ECONOMISEUR HAUT NE DEMARRE PAS","2020-03-19 08:40:00","Terminé","2","CONVOYEUR CENDRE VOLANTE TREMIE ECONOMISEUR","34EL"
"b2dc20d4-2b4c-4c25-ab69-ac2b08d79286","CHANGEMENT ACCOUPLEMENT","2020-03-20 10:19:00","Terminé","1","POMPE D'APPOINT N°2  (EAU DÉMINÉRALISÉE)","34MM"
"95beec13-d061-4d7a-93ba-704f89907b3b","prévoir le contrôle vibration palier N°5 turbo-alternateur","2020-03-23 07:58:00","Préparé","2","Capteur de Vibration Relative Palier Alternateur","SPM"
"af30aa78-b1fc-4a1e-87f8-4ff65e15ef2a","Bruite à normale au niveau d'accouplement de la pompe déminéralisée TR3/20.","2020-03-23 08:01:00","Terminé","2","VANNE D'APPOINT BÂCHE TAMPON.","34MM"
"9ce03561-6d9b-44c4-b79f-28433f5188e1","prévoir nettoyage filtre moteur broyeur c","2020-03-23 14:51:00","Terminé","2","MOTEUR BROYEUR C","34EL"
"17968e29-6a3d-43e0-a0b1-daed276a2242","prévoir nettoyage filtre moteur broyeur B","2020-03-23 14:51:00","Terminé","2","MOTEUR BROYEUR B","34EL"
"b631291f-4c89-4c69-b1dc-828b78e64e33","soupape non étanche","2020-03-25 08:35:03","Terminé","2","RAMONEUR DE RÉCHAUFFEUR D'AIR","34MC"
"f65ec947-7d4b-4ff2-8e67-f645a814d3d7","PRÉVOIR SOUFFLAGE PRISE DE PRESSION FOYER","2020-03-25 11:44:00","Terminé","2","Ttransmetteur de pression foyer ..","34CT"
"344a302f-5751-43ef-afec-e70e438c4bdc","défaillance servomoteur vanne ramonage générale ( membrane )","2020-03-25 11:45:00","Terminé","1","Systeme ramonage U3","34CT"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Élimination fuite cendre conduite e transport coté ventilateur","2020-03-25 11:45:00","Terminé","2","SYSTEM ETG","34MD"
"be4ce55e-bd5a-46c2-915a-fd311ff455ac","prévoir appoint de huile station hydraulique By pass HP.","2020-03-26 08:20:00","Terminé","2","STATION HYDROLIQUE","34MG"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","Besoin d'appoint d'huile pompe eau déminéralisé 10/TR3.","2020-03-26 08:21:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MM"
"41060fe1-82eb-4cbd-9d6b-f342ef8804a6","champ 5B a inspecter ( sequence trés lente plus remplissage rapide de sas)","2020-03-26 09:41:00","Terminé","2","SAS A SOUS CHAMP 5 ELECTROFILTRE B","34MC"
"a3520766-ac81-4f25-a8a0-8677c61f869f","fuite de vapeur par tresse Ramoneur IK 18","2020-03-26 09:42:00","Terminé","2","RAMONEUR LONG RETRACTABLE N°18 TYPE IK POUR LES ÉC","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","prévoir le réglage du vanne flotteur du décrasseur (débordement).","2020-03-26 09:52:00","Terminé","2","DECRASSEUR","34MC"
"98f87332-320e-4bf4-87f8-bafcd6a17736","réfection de la tresse du ramoneur IK6","2020-03-26 09:53:00","Terminé","2","RAMONEUR LONG RETRACTABLE N°6 TYPE IK POUR LES ÉCH","34MC"
"ed95278a-f1fa-405d-8ac0-a8a3425ed9ce","Dysfonctionnement de la pompe de drainage fioul TR3.probleme au moteur electrique","2020-03-26 09:57:00","Lancé","2","POMPE DE DRAINAGE FIOUL COTÉ CHAUDIÈRE","34EX"
"98f87332-320e-4bf4-87f8-bafcd6a17736","RÉFECTION LA tresse ramoneur IK6","2020-03-26 10:07:00","Terminé","2","RAMONEUR LONG RETRACTABLE N°6 TYPE IK POUR LES ÉCH","34MC"
"b2dc20d4-2b4c-4c25-ab69-ac2b08d79286","Fuite de l'eau déminéralisé au niveau de refoulement de la pompe 20/TR4.","2020-03-26 10:09:00","Terminé","2","POMPE D'APPOINT N°2  (EAU DÉMINÉRALISÉE)","34MD"
"b2dc20d4-2b4c-4c25-ab69-ac2b08d79286","fuite par soudure .","2020-03-26 10:37:00","Terminé","2","POMPE D'APPOINT N°2  (EAU DÉMINÉRALISÉE)","34MD"
"cdf7f83b-0338-482d-b6d2-899038a4c0b6","Prévoir contrôler la température du transfo  BFT 06 (80°C°) TR4.","2020-03-27 07:30:00","Terminé","2","TRANSFORMATEUR 6,6KV/0,4KV U3","34EL"
"69cdaafa-eb96-4970-a75c-e9783585e246","prévoir réglage de position registre d'air auxiliaire CD (angle 1)","2020-03-27 14:15:00","Terminé","2","POS CLAPS EL CD","34CT"
"488c083f-aef4-40d4-8b6d-8dc7e59565ca","prévoir soufflage prise  DP air primaire/foyer","2020-03-27 14:16:00","Terminé","2","Transmetteur différentiel d'air primaire chaud/foyer","34CT"
"ee76c405-7e43-4b71-bc08-547021dacdbb","fuite de charbon pulvérisé sortie broyeur A (entre l'angle 3 et 4)","2020-03-30 08:58:00","Terminé","2","PULVERIZER A3 DISCHARGE","34MD"
"443b2284-cc73-4042-af8d-3b0d4b8d2263","Défaut de communication ETP10 .","2020-03-30 09:09:00","Terminé","2","COMPRESSEUR D'AIR A TYPE GGGGGG","34CT"
"6b57e553-2884-4a04-ae35-9fe5c75370e3","prévoir le contrôle de position soupape modératrice","2020-03-30 10:04:00","Terminé","2","SOUPAPE MODIRATRICE TURBINE","34CT"
"45cbb551-6e57-4b6f-bb2e-16c22a10b1da","prévoir contrôle température fonte Alternateur tr 03 N18","2020-03-30 10:09:00","Terminé","2","Mesure de Température Encoche  018  Alternateur","34CT"
"0fcdfc16-60d9-4017-b98f-2c866be56e9b","PRÉVOIR LE CONTRÔLE MESURE DE TEMPÉRATURE ENROULEMENT PPE EXTRACTION A","2020-03-30 10:12:00","Terminé","1","Mesure de Température Enroulement 1 Moteur de la Pompe d'Extraction 10","34CT"
"27f2160e-1ebf-42f9-8560-79087f65e7fa","Blocage en bas du dérailleur .","2020-03-30 10:15:00","Terminé","2","Dégrilleur","34EL"
"a7319db9-81c1-464e-b1f8-d634d3f49305","prévoir soufflage tube pitot B","2020-03-30 10:17:00","Terminé","1","Tube de pitaux N°1 aspiration ventillateur B"".""","34CT"
"88ec38cf-25d2-496b-9206-d3e5393ac5ec","fuite de huile au niveau de thermocouple.","2020-03-30 10:19:00","Terminé","2","Mesure de Température  Palier  Butée Externe de  PA10","34CT"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","COUDE PERC2","2020-03-30 12:29:00","Terminé","2","SYSTEM ETG","34MD"
"488c083f-aef4-40d4-8b6d-8dc7e59565ca","PRÉVOIR SOUFFLAGE PRISE DE DP AIR PRIMAIRE/FOYER","2020-03-31 08:41:00","Terminé","2","Transmetteur différentiel d'air primaire chaud/foyer","34CT"
"fdb9636a-3db9-462c-8e03-52c47bd9e0de","vibration conduite de refoulement pompe noria secourue 20","2020-03-31 08:51:00","Terminé","3","Pompe Noria secourue","34MD"
"98b29ddb-bb7c-4c11-ac4a-4c83304980b9","prévoir la remise en place du moteur.","2020-03-31 08:53:00","Terminé","2","Tombour filtarnt","34EL"
"c58df05d-13a1-4a90-afbf-e07556dfb1fa","BRUIT ANORMALE ÉCOPE POMPE ALIMENTAIRE N° 20","2020-03-31 08:54:00","Terminé","2","Position écope de la pompe alimentaire 20","34MM"
"6c00cfff-7320-4e12-a17d-9cd81a74bc21","Remise en etat FDC vanne d'aspiration","2020-03-31 12:05:50","Terminé","1","POMPE D'EXTRACTION  N°2","34CT"
"344a302f-5751-43ef-afec-e70e438c4bdc","Reglage vanne de ramonage chaudiere","2020-03-31 12:35:38","Terminé","1","Systeme ramonage U3","34CT"
"6172f304-6057-4ee9-b4dd-9858e45284be","fuite par presse étoupe au niveau de la vanne d'isolement noria d'alimentation palier libre pompe principale.","2020-04-02 11:37:00","Terminé","2","ligne eau alimentaire 10","34MM"
"27f2160e-1ebf-42f9-8560-79087f65e7fa","dégrilleur bloqué","2020-04-02 11:38:00","Terminé","2","Dégrilleur","34MM"
"381fbeb6-da75-47d8-a311-6c55b05b730e","GHC 10 ET GHC 20 ( appoint d'huile )","2020-04-02 11:39:00","Terminé","2","POMPE D'APPOINT  (EAU DÉMINÉRALISÉE)","34MM"
"97cd123f-6743-4acc-8b90-cb203ea54d7f","indicateur de temperature aspiration pompe alimentaire 10 non operationel (pompe principale )","2020-04-02 14:48:00","Travaux terminés","2","INDICATEUR DE TEMPERATURE","34CT"
"78fe61d4-5d76-4882-a874-73fe3ae2091a","Manque de niveau visuel de la bâche à égoutture TR3. ","2020-04-03 08:50:00","Terminé","2","DETECTEUR DE NIVEAU","34CT"
"818bea4c-f317-40ea-a115-0cba9405dfca","prévoir contrôle débit nulle pompe alime 30 ( passe en manu et s'ouvre 100%)","2020-04-03 08:56:00","Terminé","2","Débit nul pompe alimentaires 30","34CT"
"df7a4976-0cec-4826-b7b6-272cbe7e5cd2","defaut cpu redandant","2020-04-03 09:42:00","Terminé","1","Armoire de Contrôle Automate Node 31","34CT"
"3bc049c2-21f0-4721-be11-e602a1fe0d9f","fuite cp sortie broyeur fuite (par cisaillement de la conduite d'eau d'incendie entre broyeur)","2020-04-03 10:12:00","Terminé","2","PULV B CORNER 1 DISCHARGE VALVE","34MD"
"2cd26899-8c16-4acf-8e30-fe73d84180c7","fuite cp sortie broyeur A (cisaillement de la conduite d'eau d'incendie)","2020-04-03 10:12:00","Terminé","2","PULV A CORNER 3 COAL SHUT-OFF GATE","34MD"
"11d6fb5c-e45e-4585-b0b5-c2feecd13c98","fuite cp par bride angle 3 entrée chaudière","2020-04-03 10:13:00","Terminé","2","Vanne isolement CP Broyeur B / foyer angle 3","34MC"
"5dff1caa-b16b-48a8-b844-fcdea23039a1","fuite charbon par percement goulotte alimentateur B","2020-04-03 10:13:00","Terminé","2","COAL FEEDER B","34MD"
"0f4c8975-48da-4585-8ef8-0f7779d65e4d","percement au niveaux de la conduite de transport des cendres volants 1A&2A. ","2020-04-03 10:13:00","Terminé","2","SAS  SOUS CHAMP 1 ELECTROFILTRE A","34MD"
"b2dc20d4-2b4c-4c25-ab69-ac2b08d79286","Fuite d'eau au niveau de refoulement de la pompe d'eau déminéralisé TR3/20.","2020-04-03 10:15:00","Terminé","2","POMPE D'APPOINT N°2  (EAU DÉMINÉRALISÉE)","34MD"
"efbd3c66-3da3-4577-b39b-8407180aa84c","percement au niveaux de la conduite de transport des cendres volants 1A&2A.  ","2020-04-03 10:16:00","Terminé","2","SAS A SOUS CHAMP 1 ELECTROFILTRE A","34MD"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Coudes de transport des C-V dégradé","2020-04-03 12:08:00","Terminé","2","SYSTEM ETG","34MD"
"62e086ff-46d5-4240-adcc-e944f9ebf967","rechargement des tambour des alimentateur","2020-04-03 12:43:00","Terminé","2","Systeme  de broyage U3","34MD"
"cc19d0f5-0e4d-4bbf-8d9e-7d064bd0489b","test et Control","2020-04-03 12:52:00","Terminé","1","Power transmission","34CT"
"0fdbe0ac-88c8-431a-8003-503944e86d36","prévoir soufflage 30hbk01cp006","2020-04-05 18:47:00","Terminé","2","Transmetteur de pression foyer ..","34CT"
"170f4281-3c1e-444c-bb57-4d0c8594b949","Soufflage des filtres moteur du broyeur B","2020-04-06 08:54:00","Terminé","2","Mesure de Température Enroulement 2 du Moteur Broyeur B","34EL"
"27f2160e-1ebf-42f9-8560-79087f65e7fa","réglage détecteur de proximité position haute .","2020-04-06 08:55:00","Terminé","2","Dégrilleur","34EL"
"6606fdf7-a379-4e69-a6e3-5e6db6f344b6","prévoir nettoyer filtre d'huile du station d'huile broyeur C(30HFV30AT001A)","2020-04-06 09:20:00","Terminé","2","PULV C LUBE OIL HEATER","34MC"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","bruit anormale au niveau de la pompe a cause d'encrassement des filtres.","2020-04-06 09:22:00","Terminé","2","POMPE FUEL  PRINCIPALE  N°1","34MC"
"0f4c8975-48da-4585-8ef8-0f7779d65e4d","débouchage et inspection des sas champ (1A2A).","2020-04-06 09:23:00","Terminé","2","SAS  SOUS CHAMP 1 ELECTROFILTRE A","34MC"
"703519df-4f48-4cac-8c13-e30a5772489c","champ 1A et 2A a inspecter (blocage de séquence )","2020-04-06 09:23:00","Terminé","2","VANNE DE REMPLISSAGE SAS A SOUS CHAMP 1 ELECTROFIL","34MC"
"904f2c48-1d56-4cbf-adbb-70a5ba8986ef","la pression refoulement de la pompe d'huile de graissage broyeur C a chuté","2020-04-06 09:25:00","Préparé","2","MOTEUR POMPE DE LUBRIFICATION BROYEUR C","34GMC"
"c58df05d-13a1-4a90-afbf-e07556dfb1fa","BRUIT ANORMAL ECOPE POMPE ALIMENTAIRE N°20","2020-04-06 11:13:00","Terminé","2","Position écope de la pompe alimentaire 20","34MM"
"27f2160e-1ebf-42f9-8560-79087f65e7fa","dressage de la benne du dégrilleur qui  blocage du racleur au départ cycle  .","2020-04-06 15:21:00","Terminé","2","Dégrilleur","34MM"
"b631291f-4c89-4c69-b1dc-828b78e64e33","Préparation et confection d'une manchette de la soupape ramoneur","2020-04-06 15:24:45","Terminé","2","RAMONEUR DE RÉCHAUFFEUR D'AIR","34MD"
"27f2160e-1ebf-42f9-8560-79087f65e7fa","câble  du degrilleur déchiré.","2020-04-06 15:26:00","Terminé","2","Dégrilleur","34MM"
"6606fdf7-a379-4e69-a6e3-5e6db6f344b6","prévoir changer les deux filtres d'huile station d’huile broyeur C","2020-04-06 15:29:00","Terminé","2","PULV C LUBE OIL HEATER","34MC"
"a93de394-fc52-4685-a44a-7a955851bb5e","prévoir changer les deux filtres d'huile station d’huile broyeur A","2020-04-06 15:29:00","Terminé","2","PULV A LUBE OIL HEATER","34MC"
"06e87925-3063-427f-b0a5-dd68853bebff","FUITE PAR PRESSE ÉTOUPE VANNE DE VIDANGE POMPE ALIMENTAIRE N°10","2020-04-06 15:30:00","Terminé","2","Vidange Pompe Alimentaire N°10","34MM"
"3be86d44-228f-4934-8313-44b83abfd9b4","Changement d'un code dégradé sur conduite de transport de CV","2020-04-06 15:37:21","Terminé","2","SAS A SOUS CHAMP 1 ELECTROFILTRE B","34MD"
"6264c7d5-4904-48d3-ad03-b6357cbff3b0","relevé des paramètres relais masse rotor","2020-04-07 12:55:00","Terminé","4","ARMOIRES SYSTEME D'EXCITATION.","34EL"
"ab70ffd0-c390-4bb4-a23a-1a872144eb40","Prévoir soufflage prise de Dp","2020-04-07 17:50:00","Terminé","2","Pressostat différentiel de contrôle de delta P  air chaud/foyer","34CT"
"d5b19fca-eb2a-441f-b560-085f263321ed","prévoir le contrôle des mesures température sonde de démarrage  corps HP turbine","2020-04-07 17:53:00","Travaux terminés","2","T HPT STARTING TRIPLE ELE","34CT"
"381fbeb6-da75-47d8-a311-6c55b05b730e","Fuite d'huile au niveau de l'indicateur d'huile de la pompe GHC20","2020-04-08 08:37:00","Terminé","2","POMPE D'APPOINT  (EAU DÉMINÉRALISÉE)","34MM"
"2412442b-d9df-4f26-bf4c-3068dcfd4a8e","Contrôle fin de course ouverture du servomoteur de la vanne de refoulement 10","2020-04-08 15:20:00","Terminé","2","SERVOMOTEUR DE LA VANNE AU REFOULEMENT DE LA POMPE","34EL"
"5d871a2a-d45b-4fe1-9de6-3adb7f624b83","Contrôle fin de course de fermeture de servomoteur de la vanne de refoulement pompe d'extraction 10","2020-04-08 15:31:00","Terminé","1","SERVOMOTEUR VANNE MOT. REFOUL. PP D'EXTRACTION 1","34EL"
"9691957b-0cf5-4376-8f09-427994da3699","Contrôle fin de course d'ouverture du servomoteur pompe d'extraction20","2020-04-08 16:01:00","Terminé","1","SERVOMOTEUR VANNE MOT. REFOUL. PP D'EXTRACTION 2","34EL"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","DURE MÉCANIQUE AU NIVEAU CHÊNE BAS ÉVACUATION ECO","2020-04-10 08:47:00","Terminé","2","SYSTEM ETG","34MC"
"ef830103-4570-4c13-b27e-6bdd4648395a","prévoir l'appoint d'huile ppe alimentaire 30","2020-04-10 08:49:00","Terminé","2","Pompe alimentaire  principale  N° 30","34MG"
"a39af7c6-3b2a-48cd-aca0-2523c3031e62","controle et remise en etat vanne debit nul","2020-04-10 09:27:00","Terminé","2","Clapet non retour Débit nul pompe alimentaire pompe 30","34CT"
"957dacec-f3aa-4775-ab81-ab734c254e6e","fabrication d'une cabine de désinfection","2020-04-13 09:36:00","Terminé","2","unité 03","34MD"
"5870b6a4-63a3-4493-8600-2829df774943","Prévoir le contrôle afficheur vanne motorisée soutirage 5-6-4","2020-04-13 09:41:00","Terminé - Pas d'imputation","2","Soutirage Aval N° 5","34EL"
"2cd4463f-adc7-49c1-ad28-7af6b6222237","le soutirage N°4 ne se commande pas ni local ni à distance","2020-04-13 09:41:00","Terminé - Pas d'imputation","2","Soutirage N° 4","34EL"
"879b1124-0a27-460e-b422-80f4a719bfee","soutirage 7 ne se commande pas","2020-04-13 09:41:00","Terminé - Pas d'imputation","2","SERVOMOTEUR VANNE MOTORISÉE AU CIRCUIT DE SOUTIRAG","34EL"
"a85b93d5-0aae-49af-b9aa-bad2bad3270b","soutirage 6 ne se commande pas","2020-04-13 09:41:00","Terminé - Pas d'imputation","2","Soutirage Amont N° 6","34EL"
"829387c9-c03d-40e9-95b0-47b35bc64783","Mesure des paramètres électrique( tension arbre, courant de fuite de terre, courant de décharge...) au niveau de l'alternateur U3","2020-04-14 15:40:00","Terminé","1","ALTERNATEUR","34EL"
"24103d08-831a-45ac-be48-d50de1cbe62f","transformateur redresseur déclencher par minimum tension (3A4A5A6A). NB: le taux d'opacité a augmenter au niveau du cheminé.","2020-04-15 08:45:00","Terminé","2","TRANSFORMATEUR REDRESSEUR CHAMP3 FILE A","34EL"
"adf6e40a-c858-44f8-bd3a-b3c2857d5bd3","contrôle et vérification","2020-04-15 10:05:00","Terminé","2","T EAU ENTR CHAUF 7","34CT"
"bd885b86-88ed-4798-a5e8-08fb795ca00b","prévoir remise en état soupape IK17 non étanche","2020-04-15 10:19:00","Terminé","2","RAMONEUR LONG RETRACTABLE  IK17","34MC"
"ec354ff4-33ca-491f-a62b-f10c9dca013b","Prévoir nettoyé le filtre d'aspiration du pompe de fioul 20/TR3.","2020-04-15 10:19:00","Terminé","2","POMPE FUEL  PRINCIPALE  N°2","34MC"
"bd885b86-88ed-4798-a5e8-08fb795ca00b","prévoir remise en état Soupape Ramoneur IK17 non étanche.   ","2020-04-15 10:24:00","Terminé","2","RAMONEUR LONG RETRACTABLE  IK17","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Prévoir contrôler le décrasseur TR4 ( Mou de chaîne ).","2020-04-15 10:26:00","Terminé","2","DECRASSEUR","34MC"
